,92.,94.,29.,24.,49.,42.,92.92.,92.94.,92.29.,92.42.,94.92.,94.24.,94.49.,29.92.,29.29.,29.24.,29.49.,24.94.,24.29.,24.42.,49.94.,49.29.,49.42.,42.92.,42.24.,42.49.,92.92.94.,92.92.29.,92.92.42.,92.94.92.,92.29.92.,92.29.29.,92.42.92.,94.92.92.,29.92.92.,29.92.29.,29.29.92.,29.29.24.,29.29.49.,29.24.29.,29.49.29.,24.29.29.,49.29.29.,42.92.92.,92.92.29.29.,92.29.92.29.,92.29.29.92.,29.92.92.29.,29.92.29.92.,29.29.92.92.
0.32747417857835953,0.40703397342452424,0.32714394492475607,0.39631084078366574,0.33475212430777845,0.33561052662492535,0.3304084508954958,0.3483903857820872,0.43814271853805964,0.4932782875540378,0.2115029205692935,0.41312740091997074,0.3465931373218207,0.3223049053469562,0.4873459289751458,0.3451654728103746,0.44179180632575055,0.44652871681458395,0.35054676520221906,0.3969260014432841,0.3539468470603544,0.3343043393252017,0.39409063932703137,0.33984325926382614,0.39332827070731985,0.3421071837609457,0.3308126837270285,0.32950631819373927,0.41141322860754864,0.3327201708123789,0.33536029903006176,0.3877044414974529,0.40482371536603073,0.33487736824362657,0.3499646426791908,0.3880660320836056,0.4008932451866644,0.4034402812001673,0.3275674875394947,0.33353362495719197,0.3333278271579659,0.334590959476197,0.31784900737036414,0.33602070751132046,0.30989265267521343,0.3439820896194532,0.33321592632997865,0.33392244010693917,0.3299869173297103,0.3413046607855357,0.33552904399144257
0.339054986399617,0.45858561640878226,0.33900353621896523,0.470610115364916,0.3363127526542765,0.32650625231761593,0.3413039586885039,0.35025325496884663,0.35563461627964116,0.48824404078071004,0.6213826082219794,0.39369187437714837,0.32808248007362856,0.3109838880528913,0.4932843140594395,0.34661219363264906,0.4441516468961739,0.37127450784487237,0.3235303242306585,0.40172586343862154,0.3017147336244883,0.3328242674699219,0.40247190401351574,0.3279890215862851,0.3982095051032526,0.32747885564490026,0.3324361643452288,0.33481907596529137,0.3938621101660337,0.3339166073780134,0.3297965048691592,0.40634236126886986,0.4003493352758032,0.3291378171668277,0.3318869013765801,0.40616155223379724,0.40577871136226906,0.39899824595988365,0.3395984294193535,0.3323459318817782,0.3333434179015042,0.333554758660414,0.3473098015095339,0.33645646626307346,0.3465880220998827,0.3262838305776945,0.3333040099041456,0.33672764333361493,0.3407808883623092,0.325762660216089,0.33355050919632034
0.33347083502202335,0.13438041016669358,0.3338525188562787,0.13307904385141822,0.32893512303794503,0.3378832210574588,0.3282875904160004,0.3013563592490662,0.20622266518229923,0.01847767166525214,0.16711447120872705,0.19318072470288086,0.32532438260455077,0.36671120660015255,0.019369756965414823,0.3082223335569763,0.1140565467780755,0.1821967753405436,0.3259229105671225,0.20134813511809435,0.3443384193151572,0.33287139320487635,0.20343745665945295,0.3321677191498887,0.20846222418942767,0.3304139605941541,0.3367511519277427,0.33567460584096925,0.19472466122641766,0.33336322180960776,0.33484319610077906,0.20595319723367722,0.19482694935816613,0.33598481458954577,0.31814845594422914,0.205772415682597,0.19332804345106658,0.19756147283994904,0.33283408304115175,0.3341204431610299,0.33332875494052994,0.331854281863389,0.3348411911201019,0.32752282622560613,0.3435193252249039,0.32973407980285224,0.33348006376587574,0.329349916559446,0.3292321943079805,0.3329326789983753,0.3309204468122372
