,92.,29.,92.29.,29.92.
0.4842002990035345,0.396522652135212,0.40046172246026096,0.3332469261769153,0.33277886912658367
0.4873454030559739,0.40104345349157605,0.40017690202206385,0.3346940654969697,0.3336681968103755
0.02845429794049163,0.2024338943732119,0.19936137551767513,0.3320590083261149,0.3335529340630407
